UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
211802,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",353949,"R",58565,"R",227386,"R",189931,"R",37455,"R",0,"R",639900,"R",68650,"R",0,"R",68650,"R",1972639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",78842,"R",2051481,"R",2164694,"R",1666814,"R",29653,"R",22833,"R",0,"R",0,"R",148266,"R",114165,"R",177920,"R",136998,"R",444800,"R",342496,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2965333,"R",2283306,"R",682027,"R",0,"R",0,"R",0,"R",0,"A",,"A",,-2
212045,"R",3510549,"R",250000,"R",1431530,"R",0,"R",490616,"R",0,"R",3019933,"R",3510549,"R",12588,"R",2695990,"R",2054962,"Z",0,"Z",0,"R",4763540,"R",3332010,"R",1431530,"R",5012098,"R",4485340,"R",0,"R",526758,"R",0,"R",2941920,"R",-448745,"R",3019933,"R",773420,"R",20832,"R",275368,"R",142683,"R",132685,"R",147145,"R",1216765,"Z",0,"Z",0,"Z",0,"R",3990906,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",77522,"R",209798,"Z",0,"A",,"R",733872,"R",5012098,"R",1648175,"R",655824,"Z",0,"Z",0,"Z",0,"Z",0,"R",514617,"R",400741,"R",701948,"R",398043,"R",1396493,"R",811932,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",224107,"R",0,"R",4485340,"R",2266540,"R",155919,"R",1362968,"R",149688,"R",0,"R",550225,"A",,"A",,-2
212230,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",197341,"R",5400,"R",21015,"R",21015,"R",0,"R",26700,"R",250456,"R",0,"R",0,"R",0,"R",538800,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60945,"A",,"A",,"R",95067,"R",694812,"R",318977,"R",70795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40174,"R",33806,"R",87850,"R",50868,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",447001,"R",155469,"R",29285,"R",125725,"R",4894,"R",0,"R",131628,"A",,"A",,-2
212267,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",427298,"R",9675,"R",61934,"R",61934,"R",0,"R",33300,"R",532207,"R",0,"R",0,"R",0,"R",1152403,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84311,"A",,"A",,"R",239470,"R",1476184,"R",660095,"R",184355,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85059,"R",68380,"R",123970,"R",63269,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",869124,"R",316004,"R",77080,"R",167947,"R",4835,"R",0,"R",303258,"A",,"A",,-2
212276,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",312263,"R",7200,"R",29765,"R",29765,"R",0,"R",29800,"R",379028,"R",0,"R",0,"R",0,"R",812801,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85821,"A",,"A",,"R",194490,"R",1093112,"R",520954,"R",154768,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103310,"R",87110,"R",116505,"R",50346,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",740769,"R",292224,"R",54344,"R",120864,"R",4061,"R",0,"R",269276,"A",,"A",,-2
212294,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",238293,"R",5400,"R",38140,"R",38140,"R",0,"R",48400,"R",330233,"R",0,"R",0,"R",0,"R",744775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75637,"A",,"A",,"R",140438,"R",960850,"R",448163,"R",100842,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44349,"R",37842,"R",98135,"R",60000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",590647,"R",198684,"R",34164,"R",159694,"R",9502,"R",0,"R",188603,"A",,"A",,-2
212300,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",214139,"R",5850,"R",22150,"R",22150,"R",0,"R",47950,"R",290089,"R",0,"R",0,"R",0,"R",543186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104570,"A",,"A",,"R",110993,"R",758749,"R",375985,"R",98970,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45767,"R",39283,"R",112330,"R",61180,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",534082,"R",199433,"R",32917,"R",125469,"R",12426,"R",0,"R",163837,"A",,"A",,-2
212328,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",345705,"R",9450,"R",20640,"R",20640,"R",0,"R",41150,"R",416945,"R",0,"R",0,"R",0,"R",920168,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90767,"A",,"A",,"R",193851,"R",1204786,"R",724037,"R",201285,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67379,"R",57413,"R",130751,"R",52759,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",922167,"R",311457,"R",54064,"R",228399,"R",8289,"R",0,"R",319958,"A",,"A",,-2
212337,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",595672,"R",8550,"R",19360,"R",19360,"R",0,"R",20425,"R",644007,"R",0,"R",0,"R",0,"R",1335064,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",158365,"A",,"A",,"R",258944,"R",1752373,"R",885538,"R",239710,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95850,"R",81829,"R",154550,"R",73412,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1135938,"R",394951,"R",67671,"R",230608,"R",40353,"R",0,"R",402355,"A",,"A",,-2
212355,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",535156,"R",16425,"R",35900,"R",35900,"R",0,"R",50375,"R",637856,"R",0,"R",0,"R",0,"R",1554368,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",130624,"A",,"A",,"R",313947,"R",1998939,"R",788409,"R",210290,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60464,"R",50304,"R",153309,"R",72115,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1002182,"R",332709,"R",67197,"R",234237,"R",9787,"R",0,"R",358252,"A",,"A",,-2
212382,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",553873,"R",13950,"R",41429,"R",41429,"R",0,"R",68625,"R",677877,"R",0,"R",0,"R",0,"R",1272958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140869,"A",,"A",,"R",284798,"R",1698625,"R",867334,"R",258181,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46723,"R",38328,"R",140095,"R",61101,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1054152,"R",357610,"R",78334,"R",205276,"R",39451,"R",0,"R",373481,"A",,"A",,-2
212391,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",464135,"R",9000,"R",17100,"R",17100,"R",0,"R",42500,"R",532735,"R",0,"R",0,"R",0,"R",1131792,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109716,"A",,"A",,"R",251418,"R",1492926,"R",743134,"R",235046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75323,"R",64703,"R",156070,"R",75000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",974527,"R",374749,"R",61504,"R",159878,"R",25628,"R",0,"R",352768,"A",,"A",,-2
212434,"R",2214524,"R",0,"R",387774,"R",0,"R",1249912,"R",0,"R",964612,"R",2214524,"R",0,"R",0,"R",1766360,"R",0,"R",369179,"R",2135539,"R",1747765,"R",387774,"R",3143467,"R",3602807,"R",0,"R",-459340,"R",237365,"R",1186587,"R",0,"R",964612,"R",621430,"R",1006519,"R",463318,"R",452217,"R",11101,"R",71323,"R",2162590,"R",0,"R",0,"R",0,"R",844374,"R",1627949,"R",0,"R",1627949,"R",452217,"R",0,"R",452217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",218927,"A",,"R",0,"R",3143467,"R",1469276,"R",1067477,"R",0,"R",0,"R",0,"R",0,"R",99878,"R",67182,"R",442949,"R",359925,"R",1273442,"R",94033,"R",317261,"R",0,"R",0,"A",,"A",,"R",1,"R",1,"R",3602807,"R",1588618,"R",154369,"R",767217,"R",103068,"R",496,"R",989039,"A",,"A",,-2
212753,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",386323,"R",11025,"R",17085,"R",17085,"R",0,"R",34975,"R",449408,"R",0,"R",0,"R",0,"R",1038156,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116161,"A",,"A",,"R",183244,"R",1337561,"R",960291,"R",174963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85048,"R",74740,"R",278409,"R",130067,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1323748,"R",379770,"R",52376,"R",454906,"R",21432,"R",0,"R",415264,"A",,"A",,-2
212993,"R",2027076,"R",0,"R",1365579,"R",661497,"R",975642,"R",0,"R",1051434,"R",2027076,"R",975642,"R",0,"R",908585,"R",0,"R",0,"R",1884227,"R",518648,"R",1365579,"R",8114013,"R",8099714,"R",-14299,"R",0,"R",0,"R",716520,"R",334914,"R",1051434,"R",830051,"R",145182,"R",434246,"R",434246,"R",0,"R",840061,"R",2249540,"R",0,"R",0,"R",0,"R",2238217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2238217,"R",437631,"R",412308,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",150130,"R",137100,"R",4637639,"R",399010,"R",1349841,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6575241,"R",948418,"R",253300,"R",4023682,"R",0,"R",0,"R",1349841,"A",,"A",,-2
213181,"R",5199392,"R",0,"R",582545,"R",3343332,"R",806926,"R",0,"R",4392466,"R",5199392,"R",0,"R",0,"R",1611080,"R",0,"R",484246,"R",2095326,"R",1512781,"R",582545,"R",5586271,"R",5856469,"R",0,"R",-270198,"R",0,"R",774235,"R",3888429,"R",4392466,"R",1537195,"R",232706,"R",248585,"R",204139,"R",44446,"R",141415,"R",2159901,"R",0,"R",0,"R",0,"R",3456210,"R",1769901,"R",0,"R",1769901,"R",248585,"R",0,"R",204139,"R",44446,"R",0,"R",0,"R",0,"R",111575,"R",0,"A",,"R",0,"R",5586271,"R",2656704,"R",1625221,"R",0,"R",0,"R",0,"R",0,"R",404674,"R",150032,"R",753383,"R",530817,"R",1744076,"R",508145,"R",297222,"R",0,"R",0,"A",,"A",,"R",410,"R",0,"R",5856469,"R",2814215,"R",351777,"R",1071812,"R",131082,"R",0,"R",1487583,"A",,"A",,-2
213215,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",325248,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",325248,"Z",0,"Z",0,"Z",0,"R",1506858,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1506858,"R",510196,"R",302198,"Z",0,"Z",0,"Z",0,"Z",0,"R",26852,"R",15905,"R",272552,"R",88858,"R",843915,"R",225140,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1653515,"R",632101,"R",18354,"R",267540,"R",2745,"Z",0,"R",732775,"A",,"A",,-2
213330,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18209,"R",0,"R",9400,"R",9400,"R",0,"R",0,"R",27609,"R",0,"R",0,"R",0,"R",127366,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7178,"A",,"A",,"R",0,"R",134544,"R",49467,"R",30000,"R",0,"Z",0,"R",0,"Z",0,"R",9600,"R",1250,"R",25061,"R",13722,"R",2109,"R",1200,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",86237,"R",46172,"R",0,"R",2000,"R",2109,"R",0,"R",35956,"A",,"A",,-2
213455,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",216386,"R",0,"R",26110,"R",26110,"R",0,"R",0,"R",242496,"R",0,"R",0,"R",0,"R",1028912,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51464,"A",,"A",,"R",4201,"R",1084577,"R",324936,"R",155000,"R",0,"R",0,"R",0,"R",0,"R",33540,"R",32000,"R",224400,"R",84976,"R",382275,"R",210590,"A",,"A",,"R",0,"A",,"A",,"R",112770,"R",0,"R",1077921,"R",482566,"R",42516,"R",46915,"R",5238,"R",0,"R",500686,"A",,"A",,-2
213473,"R",366944,"R",0,"R",128382,"R",19206,"R",171040,"R",0,"R",195904,"R",366944,"R",0,"R",0,"R",1021503,"R",0,"R",0,"R",1021503,"R",893121,"R",128382,"R",1345794,"R",1597549,"R",0,"R",-251755,"R",0,"R",473537,"R",-25878,"R",195904,"R",430562,"R",0,"R",111851,"R",111851,"R",0,"R",0,"R",542413,"R",0,"R",0,"R",0,"R",1342974,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",561,"R",0,"R",0,"A",,"R",2259,"R",1345794,"R",594734,"R",369839,"R",0,"R",0,"R",0,"R",0,"R",209365,"R",142773,"R",636873,"R",473520,"R",156577,"R",24324,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1597549,"R",1010456,"R",58368,"R",156577,"R",0,"R",0,"R",372148,"R",10,"R",20, 3
213491,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",49173,"R",0,"R",2750,"R",2750,"R",0,"R",600,"R",52523,"R",0,"R",0,"R",0,"R",313236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49736,"A",,"A",,"R",0,"R",362972,"R",167318,"R",107091,"R",0,"R",0,"R",0,"R",0,"R",3452,"R",2757,"R",26173,"R",12623,"R",163773,"R",45623,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",360716,"R",168094,"R",0,"R",174144,"R",10596,"R",0,"R",7882,"A",,"A",,-2
213534,"R",964527,"R",11606,"R",185529,"R",0,"R",570729,"R",0,"R",393798,"R",964527,"R",0,"R",191332,"R",42862,"R",0,"R",0,"R",234194,"R",48665,"R",185529,"R",9878128,"R",8871590,"R",0,"R",1006538,"R",-17242669,"R",16629929,"R",0,"R",393798,"R",2791902,"R",0,"R",989992,"R",989992,"R",0,"R",0,"R",3781894,"R",0,"R",0,"R",0,"R",9701698,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15070,"R",161360,"R",0,"A",,"R",0,"R",9878128,"R",4981433,"R",2246858,"R",0,"R",0,"R",0,"R",0,"R",945032,"R",557206,"R",557280,"R",137245,"R",383844,"R",220698,"R",0,"R",0,"R",0,"A",,"A",,"R",2004001,"R",0,"R",8871590,"R",3162007,"R",795404,"R",1520521,"R",5649,"R",23,"R",3387986,"R",-874100,"R",217149, 1
213552,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",162057,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",162057,"Z",0,"Z",0,"Z",0,"R",445661,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",445661,"R",200742,"R",100208,"R",0,"R",0,"R",0,"R",0,"R",17008,"R",9542,"R",74451,"R",41768,"R",125924,"R",38168,"A",,"A",,"R",0,"A",,"A",,"R",3032,"R",0,"R",421157,"R",189686,"R",18595,"R",129101,"R",731,"R",0,"R",83044,"A",,"A",,-2
213570,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2147731,"R",63429,"R",79010,"R",79010,"Z",0,"Z",0,"R",2290170,"Z",0,"Z",0,"Z",0,"R",6545516,"R",2290170,"Z",0,"R",2290170,"R",79010,"Z",0,"R",79010,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",8914696,"R",2767442,"R",1688581,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",309154,"R",271292,"R",1707626,"R",481811,"R",758985,"Z",0,"Z",0,"A",,"A",,"R",1800394,"R",0,"R",7343601,"R",2441684,"R",421956,"R",758985,"R",33400,"R",0,"R",3687576,"A",,"A",,-2
213589,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1149176,"R",33939,"R",29297,"R",29297,"Z",0,"Z",0,"R",1212412,"Z",0,"Z",0,"Z",0,"R",3557532,"R",1183115,"Z",0,"R",1183115,"R",29297,"Z",0,"R",29297,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",4769944,"R",1404164,"R",849978,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",246176,"R",212570,"R",1414217,"R",297476,"R",517995,"Z",0,"Z",0,"A",,"A",,"R",1259324,"R",0,"R",4841876,"R",1360024,"R",235976,"R",517995,"R",110395,"R",0,"R",2617486,"A",,"A",,-2
213914,"R",870769,"R",0,"R",28630,"R",0,"R",629328,"R",0,"R",241441,"R",870769,"R",0,"R",545748,"R",461506,"R",0,"R",328636,"R",1335890,"R",1307260,"R",28630,"R",6398675,"R",5242192,"R",0,"R",1156483,"R",-1172858,"R",257816,"R",0,"R",241441,"R",1122480,"R",78976,"R",715332,"R",690938,"R",24394,"R",23314,"R",1940102,"R",0,"R",0,"R",0,"R",6083943,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",294538,"A",,"R",20194,"R",6398675,"R",1477246,"R",750749,"R",0,"R",0,"R",0,"R",0,"R",673438,"R",389240,"R",653186,"R",416286,"R",618381,"R",79189,"R",260846,"R",0,"R",7750,"A",,"A",,"R",1551345,"R",1,"R",5242192,"R",1635465,"R",304212,"R",591246,"R",11362,"R",0,"R",2699907,"A",,"A",,-2
213932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",357290,"R",0,"R",0,"R",0,"R",0,"R",0,"R",357290,"R",0,"R",0,"R",0,"R",2213698,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2213698,"R",1286980,"R",1222631,"R",0,"R",0,"R",0,"R",0,"R",426747,"R",291337,"R",32086,"R",29518,"R",449207,"R",422254,"A",,"A",,"R",0,"A",,"A",,"R",51018,"R",0,"R",2246038,"R",1965740,"R",44921,"R",0,"R",0,"R",0,"R",235377,"A",,"A",,-2
214290,"R",9626745,"R",490000,"R",3255294,"R",4227,"R",4414361,"R",1033214,"R",5212384,"R",9626745,"R",61907,"R",4107132,"R",4291227,"R",0,"R",0,"R",8460266,"R",5204972,"R",3255294,"R",7940055,"R",9062789,"R",0,"R",-1122734,"R",0,"R",6347924,"R",-12806,"R",5212384,"R",2796190,"R",39738,"R",374756,"R",374756,"R",0,"R",0,"R",3210684,"R",0,"R",0,"R",0,"R",7263357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200125,"R",476573,"R",0,"A",,"R",0,"R",7940055,"R",3874575,"R",1797156,"R",0,"R",0,"R",0,"R",0,"R",358079,"R",236364,"R",583509,"R",465774,"R",4246626,"R",446550,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",9062789,"R",2945844,"R",451540,"R",481910,"R",430679,"R",68825,"R",4683991,"A",,"A",,-2
214892,"R",2789364,"R",0,"R",2007049,"R",0,"R",1805614,"R",1024341,"R",983750,"R",2789364,"R",0,"R",1000000,"R",2529718,"R",0,"R",2191698,"R",5721416,"R",3714367,"R",2007049,"R",4674631,"R",4522132,"R",0,"R",152499,"R",-365876,"R",1196127,"R",1000,"R",983750,"R",951677,"R",31392,"R",321131,"R",211502,"R",109629,"R",0,"R",1304200,"R",352523,"R",0,"R",352523,"R",3190921,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34057,"Z",0,"A",,"R",1449653,"R",4674631,"R",1586187,"R",1185898,"R",0,"R",0,"R",0,"R",0,"R",278523,"R",28283,"R",981180,"R",534463,"R",1153074,"R",547398,"R",0,"R",0,"Z",0,"A",,"A",,"R",523168,"R",0,"R",4522132,"R",2296042,"R",158146,"R",207801,"R",179119,"R",62701,"R",1618323,"A",,"A",,-2
214944,"R",3770592,"R",0,"R",1449890,"R",0,"R",2392134,"R",26298,"R",1378458,"R",3770592,"R",0,"R",0,"R",1576308,"R",0,"R",2801080,"R",4377388,"R",2927498,"R",1449890,"R",6244745,"R",7193404,"R",-19637,"R",-968296,"R",0,"R",1699957,"R",646797,"R",1378458,"R",1649195,"R",27150,"R",406884,"R",406884,"R",0,"R",47278,"R",2130507,"R",196037,"R",92957,"R",288994,"R",5745013,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",391650,"R",108082,"A",,"R",0,"R",6244745,"R",1175431,"R",1175431,"R",0,"R",0,"R",0,"R",0,"R",1041381,"R",306103,"R",1473447,"R",1184405,"R",3314138,"R",1336515,"R",119859,"R",117932,"R",0,"A",,"A",,"R",69148,"R",0,"R",7193404,"R",4120386,"R",814239,"R",767511,"R",258638,"R",2833,"R",1229797,"R",19240,"R",6200, 1
215008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",143893,"R",73544,"R",87274,"R",87274,"R",0,"R",0,"R",304711,"R",0,"R",0,"R",0,"R",1082467,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44236,"R",0,"A",,"A",,"R",207061,"R",1333764,"R",209178,"R",203178,"R",0,"R",0,"R",0,"R",0,"R",145679,"R",141938,"R",144254,"R",140902,"R",581814,"R",13978,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1080925,"R",499996,"R",60365,"R",163491,"R",16081,"Z",0,"R",340992,"A",,"A",,-2
